Date,Value
1/10/2022,1801.41
1/7/2022,1795.63
1/6/2022,1788.68
1/5/2022,1809.53
1/4/2022,1814.56
1/3/2022,1800.85
12/31/2021,1828.39
12/30/2021,1815.01
12/29/2021,1803.66
12/28/2021,1805.37
12/27/2021,1810.90
12/24/2021,1808.11
12/23/2021,1807.91
12/22/2021,1803.40
12/21/2021,1788.36
12/20/2021,1789.32
12/17/2021,1797.68
12/16/2021,1799.03
12/15/2021,1777.06
12/14/2021,1770.18
12/13/2021,1786.94
12/10/2021,1782.51
12/9/2021,1774.46
12/8/2021,1782.06
12/7/2021,1784.04
12/6/2021,1778.11
12/3/2021,1783.74
12/2/2021,1768.64
12/1/2021,1782.66
11/30/2021,1773.78
11/29/2021,1785.01
11/26/2021,1791.81
11/25/2021,1788.45
11/24/2021,1788.50
11/23/2021,1789.73
11/22/2021,1805.04
11/19/2021,1844.60
11/18/2021,1858.46
11/17/2021,1866.96
11/16/2021,1849.91
11/15/2021,1862.46
11/12/2021,1864.04
11/11/2021,1861.52
11/10/2021,1849.57
11/9/2021,1831.48
11/8/2021,1824.26
11/5/2021,1816.73
11/4/2021,1791.70
11/3/2021,1769.52
11/2/2021,1787.28
11/1/2021,1793.05
10/29/2021,1782.81
10/28/2021,1798.62
10/27/2021,1796.69
10/26/2021,1792.63
10/25/2021,1807.47
10/22/2021,1792.48
10/21/2021,1782.76
10/20/2021,1781.83
10/19/2021,1768.87
10/18/2021,1764.60
10/15/2021,1767.26
10/14/2021,1795.56
10/13/2021,1792.65
10/12/2021,1759.93
10/11/2021,1753.86
10/8/2021,1756.67
10/7/2021,1755.29
10/6/2021,1762.48
10/5/2021,1759.96
10/4/2021,1769.51
10/1/2021,1760.36
9/30/2021,1756.66
9/29/2021,1726.11
9/28/2021,1733.68
9/27/2021,1749.85
9/24/2021,1749.86
9/23/2021,1742.57
9/22/2021,1767.91
9/21/2021,1774.25
9/20/2021,1763.88
9/17/2021,1754.16
9/16/2021,1753.39
9/15/2021,1792.59
9/14/2021,1804.27
9/13/2021,1793.49
9/10/2021,1787.34
9/9/2021,1794.69
9/8/2021,1788.93
9/7/2021,1794.13
9/6/2021,1823.10
9/3/2021,1826.19
9/2/2021,1809.40
9/1/2021,1813.66
8/31/2021,1813.43
8/30/2021,1810.17
8/27/2021,1816.67
8/26/2021,1792.16
8/25/2021,1790.68
8/24/2021,1802.61
8/23/2021,1805.20
8/20/2021,1780.87
8/19/2021,1780.18
8/18/2021,1787.59
8/17/2021,1785.96
8/16/2021,1787.24
8/13/2021,1779.15
8/12/2021,1752.44
8/11/2021,1751.56
8/10/2021,1728.71
8/9/2021,1729.46
8/6/2021,1762.69
8/5/2021,1804.01
8/4/2021,1811.41
8/3/2021,1809.94
8/2/2021,1813.39
7/30/2021,1813.58
7/29/2021,1827.95
7/28/2021,1806.88
7/27/2021,1798.73
7/26/2021,1797.27
7/23/2021,1801.34
7/22/2021,1806.69
7/21/2021,1803.31
7/20/2021,1810.03
7/19/2021,1812.34
7/16/2021,1810.89
7/15/2021,1829.19
7/14/2021,1827.06
7/13/2021,1807.44
7/12/2021,1805.88
7/9/2021,1807.98
7/8/2021,1802.56
7/7/2021,1803.41
7/6/2021,1796.69
7/5/2021,1791.61
7/2/2021,1786.79
7/1/2021,1776.60
6/30/2021,1769.80
6/29/2021,1761.09
6/28/2021,1778.18
6/25/2021,1780.34
6/24/2021,1775.18
6/23/2021,1778.73
6/22/2021,1778.51
6/21/2021,1782.95
6/18/2021,1763.34
6/17/2021,1773.31
6/16/2021,1811.95
6/15/2021,1858.69
6/14/2021,1865.99
6/11/2021,1876.64
6/10/2021,1898.14
6/9/2021,1888.30
6/8/2021,1892.82
6/7/2021,1899.00
6/4/2021,1889.97
6/3/2021,1870.57
6/2/2021,1907.94
6/1/2021,1900.19
5/31/2021,1906.36
5/28/2021,1902.64
5/27/2021,1896.08
5/26/2021,1896.44
5/25/2021,1899.26
5/24/2021,1881.07
5/21/2021,1880.30
5/20/2021,1876.69
5/19/2021,1869.57
5/18/2021,1868.22
5/17/2021,1866.13
5/14/2021,1842.19
5/13/2021,1826.57
5/12/2021,1815.44
5/11/2021,1836.94
5/10/2021,1835.44
5/7/2021,1830.48
5/6/2021,1815.18
5/5/2021,1786.44
5/4/2021,1778.48
5/3/2021,1792.36
4/30/2021,1768.59
4/29/2021,1771.24
4/28/2021,1781.32
4/27/2021,1776.69
4/26/2021,1780.19
4/23/2021,1777.18
4/22/2021,1783.94
4/21/2021,1793.46
4/20/2021,1777.25
4/19/2021,1769.31
4/16/2021,1776.31
4/15/2021,1763.21
4/14/2021,1736.00
4/13/2021,1743.83
4/12/2021,1732.51
4/9/2021,1743.10
4/8/2021,1755.94
4/7/2021,1737.28
4/6/2021,1743.57
4/5/2021,1728.44
4/2/2021,1728.84
4/1/2021,1730.18
3/31/2021,1707.01
3/30/2021,1684.80
3/29/2021,1711.99
3/26/2021,1731.97
3/25/2021,1726.82
3/24/2021,1734.19
3/23/2021,1727.11
3/22/2021,1738.69
3/19/2021,1744.74
3/18/2021,1736.41
3/17/2021,1744.44
3/16/2021,1730.94
3/15/2021,1731.84
3/12/2021,1726.41
3/11/2021,1721.41
3/10/2021,1726.05
3/9/2021,1715.36
3/8/2021,1681.24
3/5/2021,1700.86
3/4/2021,1697.19
3/3/2021,1710.95
3/2/2021,1738.09
3/1/2021,1723.84
2/26/2021,1733.49
2/25/2021,1769.88
2/24/2021,1804.36
2/23/2021,1805.06
2/22/2021,1808.66
2/19/2021,1782.31
2/18/2021,1775.49
2/17/2021,1776.26
2/16/2021,1794.31
2/15/2021,1818.51
2/12/2021,1823.46
2/11/2021,1825.36
2/10/2021,1842.22
2/9/2021,1837.06
2/8/2021,1830.16
2/5/2021,1811.62
2/4/2021,1792.26
2/3/2021,1833.76
2/2/2021,1837.35
2/1/2021,1860.16
1/29/2021,1846.09
1/28/2021,1840.36
1/27/2021,1843.99
1/26/2021,1850.31
1/25/2021,1854.99
1/22/2021,1852.55
1/21/2021,1869.91
1/20/2021,1870.91
1/19/2021,1839.34
1/18/2021,1836.89
1/15/2021,1826.59
1/14/2021,1846.37
1/13/2021,1843.41
1/12/2021,1855.63
1/11/2021,1844.66
1/8/2021,1848.26
1/7/2021,1912.50
1/6/2021,1918.81
1/5/2021,1949.35
1/4/2021,1942.28
1/1/2021,1898.10
12/31/2020,1896.49
12/30/2020,1893.37
12/29/2020,1877.99
12/28/2020,1871.19
12/25/2020,1875.82
12/24/2020,1876.56
12/23/2020,1872.08
12/22/2020,1859.56
12/21/2020,1876.21
12/18/2020,1880.66
12/17/2020,1885.87
12/16/2020,1864.15
12/15/2020,1853.46
12/14/2020,1827.17
12/11/2020,1839.03
12/10/2020,1835.31
12/9/2020,1839.11
12/8/2020,1871.36
12/7/2020,1863.69
12/4/2020,1837.61
12/3/2020,1840.36
12/2/2020,1831.01
12/1/2020,1814.87
11/30/2020,1777.02
11/27/2020,1788.13
11/26/2020,1810.57
11/25/2020,1805.30
11/24/2020,1807.51
11/23/2020,1835.85
11/20/2020,1870.49
11/19/2020,1867.37
11/18/2020,1871.41
11/17/2020,1878.60
11/16/2020,1888.52
11/13/2020,1888.04
11/12/2020,1875.76
11/11/2020,1864.71
11/10/2020,1876.50
11/9/2020,1861.86
11/6/2020,1951.51
11/5/2020,1948.56
11/4/2020,1903.21
11/3/2020,1908.36
11/2/2020,1895.10
10/30/2020,1877.95
10/29/2020,1867.13
10/28/2020,1877.06
10/27/2020,1906.83
10/26/2020,1901.69
10/23/2020,1900.79
10/22/2020,1904.04
10/21/2020,1924.49
10/20/2020,1906.39
10/19/2020,1904.27
10/16/2020,1898.97
10/15/2020,1907.82
10/14/2020,1900.89
10/13/2020,1890.82
10/12/2020,1921.95
10/9/2020,1929.43
10/8/2020,1893.09
10/7/2020,1887.22
10/6/2020,1877.13
10/5/2020,1912.90
10/2/2020,1898.70
10/1/2020,1905.05
9/30/2020,1885.44
9/29/2020,1897.69
9/28/2020,1880.85
9/25/2020,1860.05
9/24/2020,1868.04
9/23/2020,1863.55
9/22/2020,1899.28
9/21/2020,1912.57
9/18/2020,1949.69
9/17/2020,1942.60
9/16/2020,1959.32
9/15/2020,1955.52
9/14/2020,1956.37
9/11/2020,1941.50
9/10/2020,1954.07
9/9/2020,1946.66
9/8/2020,1931.26
9/7/2020,1929.18
9/4/2020,1932.85
9/3/2020,1930.85
9/2/2020,1942.98
9/1/2020,1970.49
8/31/2020,1970.15
8/28/2020,1964.89
8/27/2020,1929.20
8/26/2020,1954.03
8/25/2020,1928.19
8/24/2020,1933.09
8/21/2020,1940.16
8/20/2020,1943.60
8/19/2020,1929.82
8/18/2020,2001.20
8/17/2020,1986.20
8/14/2020,1944.29
8/13/2020,1954.00
8/12/2020,1918.07
8/11/2020,1911.64
8/10/2020,2027.77
8/7/2020,2035.03
8/6/2020,2063.81
8/5/2020,2040.40
8/4/2020,2018.52
8/3/2020,1977.25
7/31/2020,1975.89
7/30/2020,1960.50
7/29/2020,1970.73
7/28/2020,1959.50
7/27/2020,1942.42
7/24/2020,1901.46
7/23/2020,1887.44
7/22/2020,1872.07
7/21/2020,1842.22
7/20/2020,1816.09
7/17/2020,1809.90
7/16/2020,1797.05
7/15/2020,1811.90
7/14/2020,1807.78
7/13/2020,1803.39
7/10/2020,1798.89
7/9/2020,1803.19
7/8/2020,1810.78
7/7/2020,1795.26
7/6/2020,1783.90
7/3/2020,1775.05
7/2/2020,1776.13
7/1/2020,1770.32
6/30/2020,1781.66
6/29/2020,1772.28
6/26/2020,1771.47
6/25/2020,1761.82
6/24/2020,1762.43
6/23/2020,1767.54
6/22/2020,1755.44
6/19/2020,1743.62
6/18/2020,1722.99
6/17/2020,1727.04
6/16/2020,1727.46
6/15/2020,1725.53
6/12/2020,1730.80
6/11/2020,1727.51
6/10/2020,1737.10
6/9/2020,1714.57
6/8/2020,1695.47
6/5/2020,1685.83
6/4/2020,1711.84
6/3/2020,1698.63
6/2/2020,1727.97
6/1/2020,1740.34
5/29/2020,1728.30
5/28/2020,1719.40
5/27/2020,1709.25
5/26/2020,1712.45
5/25/2020,1729.57
5/22/2020,1736.07
5/21/2020,1726.34
5/20/2020,1749.50
5/19/2020,1745.11
5/18/2020,1732.32
5/15/2020,1743.00
5/14/2020,1730.65
5/13/2020,1715.99
5/12/2020,1702.72
5/11/2020,1697.35
5/8/2020,1702.65
5/7/2020,1717.94
5/6/2020,1685.88
5/5/2020,1707.17
5/4/2020,1701.69
5/1/2020,1700.41
4/30/2020,1685.05
4/29/2020,1712.38
4/28/2020,1708.63
4/27/2020,1715.57
4/24/2020,1729.43
4/23/2020,1731.59
4/22/2020,1714.82
4/21/2020,1687.02
4/20/2020,1694.12
4/17/2020,1684.69
4/16/2020,1718.40
4/15/2020,1716.60
4/14/2020,1729.70
4/13/2020,1714.32
4/10/2020,1689.90
4/9/2020,1684.07
